Heat No,Date,Location,Sample_Id,NPP
199405,05-Jan-25,CCM,Z7,95
199405,06-Jan-25,Sequence,X1,100
199405,06-Jan-25,Sequence,Y2,99
199405,06-Jan-25,Sequence,Z3,87
199405,06-Jan-25,Sequence,YL,90
199405,06-Jan-25,Sequence,XL,92
199405,06-Jan-25,Sequence,ZL,92
199406,04-Jan-25,LRF,L4,52
199406,05-Jan-25,CCM,X5,54
199406,05-Jan-25,CCM,Y6,53
199406,05-Jan-25,CCM,Z7,54
199407,04-Jan-25,LRF,L4,78
199407,05-Jan-25,CCM,X5,85
199407,05-Jan-25,CCM,Y6,85
199407,08-Jan-25,Sequence,X3,86
199407,08-Jan-25,Sequence,Z5,87
199408,04-Jan-25,LRF,L4,52
199408,05-Jan-25,CCM,X5,51
199408,05-Jan-25,CCM,Y6,50
199408,05-Jan-25,CCM,Z7,51
199409,04-Jan-25,LRF,L4,61
199409,05-Jan-25,CCM,X5,66
199409,05-Jan-25,CCM,Y6,64
199409,05-Jan-25,CCM,Z7,65
199410,04-Jan-25,LRF,L4,71
199410,05-Jan-25,CCM,X5,71
199410,05-Jan-25,CCM,Y6,68
199410,05-Jan-25,CCM,Z7,70
199411,04-Jan-25,LRF,L4,59
199411,04-Jan-25,LRF,L5,57
199411,05-Jan-25,CCM,X5,62
199411,05-Jan-25,CCM,Y6,63
199411,05-Jan-25,CCM,Z7,64
199412,04-Jan-25,LRF,L4,55
199412,05-Jan-25,CCM,Y6,54
199412,05-Jan-25,CCM,X5,53
199412,05-Jan-25,CCM,Z7,54
199413,05-Jan-25,CCM,X5,76
199413,05-Jan-25,CCM,Y6,74
199413,05-Jan-25,CCM,Z7,74
199414,04-Jan-25,LRF,L4,91
199414,05-Jan-25,CCM,X5,93
199414,05-Jan-25,CCM,Y6,93
199414,05-Jan-25,CCM,Z7,94
199415,04-Jan-25,LRF,L4,54
199415,05-Jan-25,CCM,X5,73
199415,05-Jan-25,CCM,Z7,73
199415,05-Jan-25,CCM,Y6,76
199416,05-Jan-25,CCM,Y6,81
199416,05-Jan-25,CCM,Z7,80
199416,05-Jan-25,CCM,X5,80
199417,05-Jan-25,CCM,X5,58
199417,05-Jan-25,CCM,Y6,61
199417,05-Jan-25,CCM,Z7,58
199418,04-Jan-25,LRF,L4,62
199418,04-Jan-25,LRF,L5,63
199418,05-Jan-25,CCM,X5,91
199418,05-Jan-25,CCM,Y6,85
199418,05-Jan-25,CCM,Z7,85
199419,04-Jan-25,LRF,L4,47
199419,04-Jan-25,LRF,L5,48
199419,05-Jan-25,CCM,X5,62
199419,05-Jan-25,CCM,Y6,60
199419,05-Jan-25,CCM,Z7,60
199420,05-Jan-25,LRF,L4,57
199420,05-Jan-25,LRF,L5,57
199420,05-Jan-25,CCM,X5,67
199420,05-Jan-25,CCM,Y6,66
199420,05-Jan-25,CCM,Z7,68
199421,05-Jan-25,LRF,L4,67
199421,05-Jan-25,LRF,L5,67
199421,05-Jan-25,CCM,X5,83
199421,05-Jan-25,CCM,Y6,83
199421,05-Jan-25,CCM,Z7,84
199422,05-Jan-25,LRF,L4,62
199422,05-Jan-25,CCM,X5,69
199422,05-Jan-25,CCM,Z7,67
199422,05-Jan-25,CCM,Y6,67
199423,05-Jan-25,LRF,L4,67
199423,05-Jan-25,CCM,X5,76
199423,05-Jan-25,CCM,Y6,74
199423,05-Jan-25,CCM,Z7,74
199424,05-Jan-25,LRF,L4,62
199424,05-Jan-25,LRF,L5,66
199424,05-Jan-25,CCM,X5,68
199424,05-Jan-25,CCM,Z7,65
199424,05-Jan-25,CCM,Y6,75
199425,05-Jan-25,LRF,L4,65
199425,05-Jan-25,CCM,X5,68
199425,05-Jan-25,CCM,Y6,62
199425,05-Jan-25,CCM,Z7,64
199426,05-Jan-25,LRF,L4,60
199426,05-Jan-25,LRF,L5,60
199426,05-Jan-25,CCM,X5,75
199426,05-Jan-25,CCM,Y5,74
199426,05-Jan-25,CCM,Z5,74
199427,05-Jan-25,LRF,L4,75
199427,05-Jan-25,LRF,L5,81
199427,05-Jan-25,CCM,X5,87
199427,05-Jan-25,CCM,Y5,90
199427,05-Jan-25,CCM,Z5,93
199428,05-Jan-25,LRF,L4,50
199428,05-Jan-25,CCM,X5,52
199428,05-Jan-25,CCM,Y5,53
199428,05-Jan-25,CCM,Z5,51
199429,05-Jan-25,LRF,L4,64
199429,05-Jan-25,CCM,X5,64
199429,05-Jan-25,CCM,Y5,62
199429,05-Jan-25,CCM,Z5,61
199430,05-Jan-25,LRF,L4,42
199430,05-Jan-25,LRF,L5,48
199430,05-Jan-25,CCM,X5,58
199430,05-Jan-25,CCM,Y5,57
199430,05-Jan-25,CCM,Z5,53
199431,05-Jan-25,LRF,L4,65
199431,05-Jan-25,CCM,X5,65
199431,05-Jan-25,CCM,Y5,62
199431,05-Jan-25,CCM,Z5,61
199432,05-Jan-25,LRF,L4,54
199432,05-Jan-25,CCM,X5,64
199432,05-Jan-25,CCM,Y6,63
199432,05-Jan-25,CCM,Z7,63
199433,05-Jan-25,LRF,L4,48
199433,05-Jan-25,LRF,L5,54
199433,05-Jan-25,CCM,Z7,57
199433,05-Jan-25,CCM,Y6,61
199433,05-Jan-25,CCM,Z5,62
199434,05-Jan-25,LRF,L4,63
199434,05-Jan-25,CCM,X5,60
199434,05-Jan-25,CCM,Y6,60
199434,05-Jan-25,CCM,Z7,60
199434,08-Jan-25,Sequence,XL,72
199434,08-Jan-25,Sequence,YL,66
199434,08-Jan-25,Sequence,ZL,67
199435,05-Jan-25,LRF,L4,64
199435,05-Jan-25,LRF,L5,56
199435,05-Jan-25,CCM,X5,74
199435,05-Jan-25,CCM,Y6,72
199435,05-Jan-25,CCM,Z5,70
199436,05-Jan-25,LRF,L4,50
199436,05-Jan-25,LRF,L5,64
199436,05-Jan-25,CCM,X5,57
199436,05-Jan-25,CCM,Y5,56
199436,05-Jan-25,CCM,Z5,57
199437,05-Jan-25,LRF,L4,66
199437,05-Jan-25,LRF,L5,66
199437,05-Jan-25,CCM,X5,61
199437,05-Jan-25,CCM,Y5,61
199437,05-Jan-25,CCM,Z5,59
199438,05-Jan-25,LRF,L4,69
199438,05-Jan-25,LRF,L5,76
199438,05-Jan-25,CCM,X5,77
199438,05-Jan-25,CCM,Y5,74
199438,05-Jan-25,CCM,Z5,78
199439,05-Jan-25,LRF,L4,74
199439,05-Jan-25,LRF,L5,75
199439,05-Jan-25,CCM,X5,75
199439,05-Jan-25,CCM,Y5,73
199439,05-Jan-25,CCM,Z5,77
199440,05-Jan-25,LRF,L4,71
199440,05-Jan-25,LRF,L5,98
199440,05-Jan-25,CCM,X5,90
199440,05-Jan-25,CCM,Y5,90
199440,05-Jan-25,CCM,Z5,91
199441,05-Jan-25,LRF,L5,105
199441,05-Jan-25,CCM,X5,105
199441,05-Jan-25,CCM,Y5,107
199441,05-Jan-25,CCM,Z5,105
199441,13-Jan-25,Sequence,Y,111
199441,13-Jan-25,Sequence,Z,114
199442,05-Jan-25,LRF,L4,80
199442,05-Jan-25,LRF,L5,77
199442,05-Jan-25,CCM,X5,89
199442,05-Jan-25,CCM,Y6,86
199442,05-Jan-25,CCM,Z5,88
199443,05-Jan-25,LRF,L4,81
199443,05-Jan-25,LRF,L5,107
199443,06-Jan-25,CCM,X5,115
199443,06-Jan-25,CCM,Y6,112
199443,06-Jan-25,CCM,Z7,112
199444,05-Jan-25,LRF,L4,86
199444,05-Jan-25,LRF,L5,64
199444,05-Jan-25,LRF,L6,61
199444,06-Jan-25,CCM,X5,77
199444,06-Jan-25,CCM,Y6,79
199445,05-Jan-25,LRF,L4,91
199445,05-Jan-25,LRF,L5,78
199445,05-Jan-25,LRF,L5,75
199445,06-Jan-25,CCM,X5,84
199445,06-Jan-25,CCM,Y6,81
199445,06-Jan-25,CCM,Z7,83
199446,05-Jan-25,LRF,L4,62
199446,05-Jan-25,LRF,L5,59
199446,05-Jan-25,LRF,L6,47
199446,06-Jan-25,CCM,X5,60
199446,06-Jan-25,CCM,Y6,62
199446,06-Jan-25,CCM,Z7,62
199447,05-Jan-25,LRF,L4,74
199447,05-Jan-25,LRF,L6,70
199447,06-Jan-25,CCM,X5,58
199447,06-Jan-25,CCM,Y6,57
199447,06-Jan-25,CCM,Z7,60
199448,05-Jan-25,LRF,L4,50
199448,05-Jan-25,LRF,L5,54
199448,06-Jan-25,CCM,X5,62
199448,06-Jan-25,CCM,Y6,60
199449,05-Jan-25,LRF,L4,69
199449,06-Jan-25,CCM,X5,76
199449,06-Jan-25,CCM,Y6,75
199449,06-Jan-25,CCM,Z7,73
199450,05-Jan-25,LRF,L4,70
199450,06-Jan-25,CCM,X5,82
199450,06-Jan-25,CCM,Y6,77
199450,06-Jan-25,CCM,Z7,78
199451,05-Jan-25,LRF,L4,51
199451,05-Jan-25,LRF,L5,55
199451,06-Jan-25,CCM,X5,58
199451,06-Jan-25,CCM,Y6,64
199451,06-Jan-25,CCM,Z7,65
199452,05-Jan-25,LRF,L4,62
199452,05-Jan-25,LRF,L5,68
199452,06-Jan-25,CCM,X5,89
199452,06-Jan-25,CCM,Y6,86
199452,06-Jan-25,CCM,Z7,81
199453,05-Jan-25,LRF,L4,60
199453,05-Jan-25,LRF,L5,59
199453,06-Jan-25,CCM,Z7,67
199453,06-Jan-25,Sequence,Y6R,62
199453,06-Jan-25,CCM,X5,65
199454,05-Jan-25,LRF,L4,58
199454,05-Jan-25,LRF,L5,56
199454,06-Jan-25,CCM,X5,66
199454,06-Jan-25,CCM,Y6,66
199454,06-Jan-25,CCM,Z7,64
199455,05-Jan-25,LRF,L4,52
199455,05-Jan-25,LRF,L5,54
199455,06-Jan-25,CCM,X5,56
199455,06-Jan-25,Sequence,Z7R,84
199455,06-Jan-25,CCM,Y6,59
199456,06-Jan-25,LRF,L4,66
199456,06-Jan-25,CCM,Z7,63
199456,06-Jan-25,CCM,Y6,65
199457,06-Jan-25,LRF,L4,77
199457,06-Jan-25,LRF,L5,80
199457,06-Jan-25,CCM,X5,88
199457,06-Jan-25,CCM,Y6,86
199457,06-Jan-25,CCM,Z7,80
199458,06-Jan-25,LRF,L4,58
199458,06-Jan-25,LRF,L5,59
199458,06-Jan-25,CCM,X5,83
199458,06-Jan-25,CCM,Y6,81
199458,06-Jan-25,CCM,Z7,74
199459,06-Jan-25,LRF,L4,67
199459,06-Jan-25,LRF,L5,76
199459,06-Jan-25,CCM,X5,78
199459,06-Jan-25,CCM,Y6,77
199459,06-Jan-25,CCM,Z7,73
199460,06-Jan-25,LRF,L4,74
199460,06-Jan-25,CCM,X5,82
199460,06-Jan-25,CCM,Z7,77
199460,06-Jan-25,CCM,Y6,75
199461,06-Jan-25,LRF,L4,55
199461,06-Jan-25,LRF,L5,51
199461,06-Jan-25,CCM,X5,76
199461,06-Jan-25,CCM,Y6,66
199461,06-Jan-25,CCM,Y7,63
199462,06-Jan-25,LRF,L4,67
199462,06-Jan-25,CCM,X5,87
199462,06-Jan-25,CCM,Y6,76
199462,06-Jan-25,CCM,Z7,78
199463,06-Jan-25,LRF,L4,60
199463,06-Jan-25,LRF,L5,68
199463,06-Jan-25,CCM,X5,79
199463,06-Jan-25,CCM,Z7,76
199463,06-Jan-25,CCM,Y6,79
199464,06-Jan-25,LRF,L4,63
199464,06-Jan-25,CCM,X5,87
199464,06-Jan-25,CCM,Y5,83
199464,07-Jan-25,CCM,Z5,81
199465,06-Jan-25,LRF,L4,70
199465,06-Jan-25,LRF,L5,83
199465,06-Jan-25,CCM,X3,82
199465,06-Jan-25,CCM,Y4,79
199465,06-Jan-25,CCM,Z5,81
199466,06-Jan-25,LRF,L4,76
199466,06-Jan-25,LRF,L5,69
199466,06-Jan-25,CCM,X5,96
199466,06-Jan-25,CCM,Y6,87
199466,06-Jan-25,CCM,Z7,95
199467,06-Jan-25,LRF,L4,70
199467,06-Jan-25,LRF,L5,66
199467,06-Jan-25,CCM,X3,79
199467,06-Jan-25,CCM,Y4,72
199467,06-Jan-25,CCM,Z5,81
199468,06-Jan-25,LRF,L4,62
199468,06-Jan-25,LRF,L5,67
199468,06-Jan-25,CCM,X3,70
199468,06-Jan-25,CCM,Z5,78
199468,06-Jan-25,CCM,Y4,81
199469,06-Jan-25,LRF,L4,47
199469,06-Jan-25,LRF,L5,52
199469,06-Jan-25,CCM,Z7,79
199469,06-Jan-25,CCM,X5,66
199469,06-Jan-25,CCM,Y6,75
199470,06-Jan-25,LRF,L4,67
199470,06-Jan-25,LRF,L5,66
199470,06-Jan-25,CCM,X5,79
199470,06-Jan-25,CCM,Y5,73
199470,06-Jan-25,CCM,Z5,73
199471,06-Jan-25,LRF,L4,76
199471,06-Jan-25,CCM,X5,94
199471,06-Jan-25,CCM,Y5,92
199472,06-Jan-25,LRF,L4,50
199472,06-Jan-25,LRF,L5,49
199472,06-Jan-25,CCM,X5,62
199472,06-Jan-25,CCM,Y5,68
199472,06-Jan-25,CCM,Z5,64
199473,06-Jan-25,LRF,L4,49
199473,06-Jan-25,CCM,X5,76
199473,06-Jan-25,CCM,Y5,72
199473,06-Jan-25,CCM,Z5,72
199474,06-Jan-25,LRF,L4,69
199474,06-Jan-25,LRF,L5,63
199474,06-Jan-25,CCM,X5,76
199474,06-Jan-25,CCM,Y5,77
199475,06-Jan-25,LRF,L4,60
199475,06-Jan-25,LRF,L5,54
199475,06-Jan-25,CCM,X5,76
199475,06-Jan-25,CCM,Y5,72
199475,06-Jan-25,CCM,Z5,71
199476,06-Jan-25,LRF,L4,72
199476,06-Jan-25,LRF,L5,69
199476,06-Jan-25,CCM,X5,91
199476,06-Jan-25,CCM,Y5,85
199476,06-Jan-25,CCM,Z5,85
199477,06-Jan-25,LRF,L4,117
199477,06-Jan-25,LRF,L5,56
199477,06-Jan-25,LRF,L6,61
199477,06-Jan-25,CCM,X5,75
199477,06-Jan-25,CCM,Y5,73
199477,06-Jan-25,CCM,Z5,76
199478,06-Jan-25,LRF,L4,98
199478,06-Jan-25,LRF,L5,113
199478,06-Jan-25,CCM,X5,112
199478,06-Jan-25,CCM,Y5,111
199478,06-Jan-25,CCM,Z5,115
199479,06-Jan-25,LRF,L4,124
199479,06-Jan-25,LRF,L5,129
199479,06-Jan-25,LRF,L6,131
199479,06-Jan-25,CCM,Z5,123
199479,06-Jan-25,CCM,Y5,122
199479,06-Jan-25,CCM,Z5,121
199480,06-Jan-25,LRF,L4,92
199480,06-Jan-25,LRF,L4,100
199480,06-Jan-25,LRF,L5,92
199480,06-Jan-25,LRF,L6,84
199480,07-Jan-25,CCM,X5,92
199480,07-Jan-25,CCM,Y5,91
199480,07-Jan-25,CCM,Z5,92
199481,06-Jan-25,LRF,L4,85
199481,06-Jan-25,LRF,L5,109
199481,06-Jan-25,CCM,X5,103
199481,06-Jan-25,CCM,Y6,102
199481,06-Jan-25,CCM,Z7,104
199482,06-Jan-25,LRF,L4,74
199482,06-Jan-25,LRF,L5,72
199482,07-Jan-25,CCM,X5,78
199482,07-Jan-25,CCM,Y6,77
199482,07-Jan-25,CCM,Z7,75
199483,06-Jan-25,LRF,L4,76
199483,06-Jan-25,LRF,L5,68
199483,07-Jan-25,CCM,X5,76
199483,07-Jan-25,CCM,Y6,78
199483,07-Jan-25,CCM,Z7,78
199504,06-Jan-25,LRF,L4,66
199504,07-Jan-25,Sequence,Z7R,57
199504,07-Jan-25,Sequence,Y6R,59
199504,07-Jan-25,CCM,X5,59
199504,07-Jan-25,CCM,X5,69
199504,07-Jan-25,CCM,Y5,69
199505,06-Jan-25,LRF,L4,58
199505,07-Jan-25,CCM,X5,57
199505,07-Jan-25,CCM,Y6,58
199505,07-Jan-25,CCM,Z7,53
199505,07-Jan-25,Sequence,X5,63
199505,07-Jan-25,Sequence,Y5,61
199505,07-Jan-25,Sequence,Z5,61
199506,06-Jan-25,LRF,L4,63
199506,07-Jan-25,CCM,X5,59
199506,07-Jan-25,Sequence,Z7R,69
199506,07-Jan-25,CCM,Y6,58
199507,07-Jan-25,CCM,X5,54
199507,07-Jan-25,CCM,Y6,59
199507,07-Jan-25,CCM,Z7,49
199507,07-Jan-25,Sequence,X5,68
199507,07-Jan-25,Sequence,Y5,60
199507,07-Jan-25,Sequence,Z5,63
199508,06-Jan-25,LRF,L4,66
199508,07-Jan-25,CCM,X5,73
199508,07-Jan-25,CCM,Y6,70
199508,07-Jan-25,CCM,Z7,70
199509,06-Jan-25,LRF,L4,69
199509,07-Jan-25,CCM,X5,68
199509,07-Jan-25,CCM,Y6,73
199509,07-Jan-25,CCM,Z7,68
199510,06-Jan-25,LRF,L4,61
199510,06-Jan-25,LRF,L5,61
199510,07-Jan-25,CCM,X5,81
199510,07-Jan-25,CCM,Y6,78
199510,07-Jan-25,CCM,Z7,80
199510,08-Jan-25,Sequence,X3,82
199510,08-Jan-25,Sequence,Y4,85
199510,08-Jan-25,Sequence,Z5,80
199511,06-Jan-25,LRF,L4,56
199511,06-Jan-25,LRF,L5,68
199511,07-Jan-25,CCM,X5,66
199511,07-Jan-25,CCM,Y6,67
199511,07-Jan-25,CCM,Z7,68
199512,06-Jan-25,LRF,L4,57
199512,07-Jan-25,CCM,Y6,54
199512,07-Jan-25,CCM,Z7,57
199512,07-Jan-25,CCM,X5,57
199513,06-Jan-25,LRF,L4,61
199513,07-Jan-25,CCM,Y6,69
199513,07-Jan-25,CCM,X5,68
199513,07-Jan-25,CCM,Z7,62
199514,06-Jan-25,LRF,L4,54
199514,08-Jan-25,CCM,X5,69
199514,08-Jan-25,CCM,Y6,66
199515,06-Jan-25,LRF,L4,57
199515,08-Jan-25,CCM,X5,69
199515,08-Jan-25,CCM,Y6,69
199515,08-Jan-25,CCM,Z7,70
199516,06-Jan-25,LRF,L4,72
199516,07-Jan-25,LRF,L5,80
199516,07-Jan-25,CCM,X5,88
199516,07-Jan-25,CCM,Y6,86
199516,07-Jan-25,CCM,Z7,88
199517,07-Jan-25,LRF,L4,79
199517,07-Jan-25,LRF,L5,65
199517,07-Jan-25,CCM,X5,90
199517,07-Jan-25,CCM,Z7,84
199517,07-Jan-25,CCM,Y6,83
199518,07-Jan-25,LRF,L4,79
199518,07-Jan-25,LRF,L5,121
199518,07-Jan-25,CCM,X5,130
199518,07-Jan-25,CCM,Z7,127
199518,07-Jan-25,CCM,Y6,130
199519,07-Jan-25,LRF,L4,77
199519,07-Jan-25,CCM,X5,89
199519,07-Jan-25,CCM,Y6,89
199519,07-Jan-25,CCM,Z7,88
199520,07-Jan-25,LRF,L4,101
199520,07-Jan-25,LRF,L5,114
199520,07-Jan-25,CCM,X5,123
199520,07-Jan-25,CCM,Y6,123
199520,07-Jan-25,CCM,Z7,120
199521,07-Jan-25,LRF,L4,93
199521,07-Jan-25,LRF,L5,119
199521,07-Jan-25,CCM,X3,129
199521,07-Jan-25,CCM,Z5,130
199521,07-Jan-25,CCM,Y6,128
199522,07-Jan-25,LRF,L4,71
199522,07-Jan-25,LRF,L5,77
199522,07-Jan-25,CCM,X5,78
199522,07-Jan-25,CCM,Y5,80
199522,07-Jan-25,CCM,Z5,80
199522,09-Jan-25,Sequence,X3,82
199522,09-Jan-25,Sequence,Y4,77
199522,09-Jan-25,Sequence,Z5,81
199523,07-Jan-25,LRF,L4,54
199523,07-Jan-25,LRF,L5,53
199523,07-Jan-25,CCM,X5,68
199523,07-Jan-25,CCM,Y5,65
199523,07-Jan-25,CCM,Z5,68
199524,07-Jan-25,LRF,L4,69
199524,07-Jan-25,LRF,L5,68
199524,07-Jan-25,CCM,X5,82
199524,07-Jan-25,CCM,Y5,82
199524,07-Jan-25,CCM,Z5,80
199525,07-Jan-25,LRF,L4,79
199525,07-Jan-25,LRF,L5,122
199525,07-Jan-25,CCM,X5,128
199525,07-Jan-25,CCM,Y5,124
199525,07-Jan-25,CCM,Z5,139
199525,08-Jan-25,Sequence,X3,131
199525,08-Jan-25,Sequence,Y4,127
199525,08-Jan-25,Sequence,Z5,133
199526,07-Jan-25,LRF,L4,86
199526,07-Jan-25,LRF,L5,119
199526,08-Jan-25,CCM,Y6,139
199526,08-Jan-25,CCM,Z7,139
199527,07-Jan-25,LRF,L4,69
199527,07-Jan-25,LRF,L5,70
199527,07-Jan-25,Sequence,X5R,119
199527,07-Jan-25,Sequence,Y5R,115
199527,08-Jan-25,CCM,X5,79
199527,08-Jan-25,CCM,Y6,81
199528,07-Jan-25,LRF,L4,95
199528,07-Jan-25,LRF,L5,118
199528,07-Jan-25,CCM,Y5,134
199528,07-Jan-25,CCM,X5,133
199528,07-Jan-25,CCM,Z5,132
199528,08-Jan-25,Sequence,X3,137
199528,08-Jan-25,Sequence,Y4,137
199528,08-Jan-25,Sequence,Z5,145
199529,07-Jan-25,LRF,L4,53
199529,07-Jan-25,LRF,L5,54
199529,07-Jan-25,LRF,L7,46
199529,07-Jan-25,LRF,L8,51
199529,07-Jan-25,CCM,X5,73
199529,07-Jan-25,CCM,Y5,72
199529,07-Jan-25,CCM,Z5,75
199530,07-Jan-25,LRF,L4,67
199530,07-Jan-25,LRF,L5,61
199530,07-Jan-25,CCM,X5,88
199530,07-Jan-25,CCM,Y5,84
199530,07-Jan-25,CCM,Z5,83
199531,07-Jan-25,LRF,L4,74
199531,07-Jan-25,LRF,L5,89
199531,07-Jan-25,CCM,X5,123
199531,07-Jan-25,CCM,Y5,117
199531,07-Jan-25,CCM,Z5,116
199532,07-Jan-25,LRF,L4,123
199532,07-Jan-25,LRF,L5,128
199532,09-Jan-25,CCM,X5,153
199532,09-Jan-25,CCM,Y6,155
199532,09-Jan-25,CCM,Z7,154
199533,07-Jan-25,LRF,L4,65
199533,07-Jan-25,CCM,X5,81
199533,07-Jan-25,CCM,Y5,86
199533,07-Jan-25,CCM,Z5,83
199534,07-Jan-25,LRF,L5,95
199534,07-Jan-25,Sequence,X5R,142
199534,07-Jan-25,Sequence,Y5R,133
199534,09-Jan-25,CCM,Y6,149
199534,09-Jan-25,CCM,Z7,148
199535,07-Jan-25,LRF,L4,65
199535,07-Jan-25,LRF,L5,65
199535,08-Jan-25,CCM,X5,65
199535,08-Jan-25,CCM,Z5,61
199536,07-Jan-25,LRF,L4,74
199536,07-Jan-25,LRF,L5,78
199536,08-Jan-25,CCM,X5,96
199536,08-Jan-25,CCM,Y6,95
199536,08-Jan-25,CCM,Z7,92
199537,07-Jan-25,LRF,L4,67
199537,07-Jan-25,LRF,L5,73
199537,07-Jan-25,CCM,X5,88
199537,07-Jan-25,CCM,Y5,85
199537,07-Jan-25,CCM,Z5,87
199538,07-Jan-25,LRF,L4,67
199538,07-Jan-25,LRF,L5,72
199538,08-Jan-25,CCM,X5,87
199538,08-Jan-25,CCM,Y6,83
199538,08-Jan-25,CCM,Z7,86
199539,07-Jan-25,LRF,L4,68
199539,07-Jan-25,LRF,L5,80
199539,07-Jan-25,CCM,X5,98
199539,07-Jan-25,CCM,Y5,97
199539,07-Jan-25,CCM,Z5,97
199540,07-Jan-25,LRF,L4,87
199540,07-Jan-25,LRF,L5,89
199540,07-Jan-25,CCM,X5,96
199540,07-Jan-25,CCM,Y6,92
199540,07-Jan-25,CCM,Z7,86
199541,07-Jan-25,LRF,L4,60
199541,07-Jan-25,LRF,L5,65
199541,07-Jan-25,CCM,X5,58
199541,07-Jan-25,CCM,Y6,57
199541,07-Jan-25,CCM,Z7,58
199542,07-Jan-25,LRF,L4,61
199542,07-Jan-25,LRF,L5,67
199542,07-Jan-25,CCM,X5,76
199542,07-Jan-25,CCM,Y6,69
199542,07-Jan-25,CCM,Z7,69
199543,07-Jan-25,LRF,L4,85
199543,07-Jan-25,LRF,L5,86
199543,07-Jan-25,LRF,L5,109
199543,07-Jan-25,CCM,X5,123
199543,07-Jan-25,CCM,Y6,126
199543,07-Jan-25,CCM,Z7,124
199544,07-Jan-25,LRF,L4,67
199544,07-Jan-25,LRF,L5,78
199544,07-Jan-25,CCM,X5,83
199544,07-Jan-25,CCM,Y6,81
199544,07-Jan-25,CCM,Z7,78
199545,07-Jan-25,LRF,L4,94
199545,07-Jan-25,LRF,L5,110
199545,07-Jan-25,CCM,X5,114
199545,07-Jan-25,CCM,Y6,118
199545,07-Jan-25,CCM,Z7,117
199546,07-Jan-25,LRF,L4,101
199546,07-Jan-25,LRF,L5,108
199546,08-Jan-25,CCM,X5,110
199546,08-Jan-25,CCM,Y6,113
199546,08-Jan-25,CCM,Z7,106
199547,07-Jan-25,LRF,L4,123
199547,08-Jan-25,CCM,X5,126
199547,08-Jan-25,CCM,Y6,126
199547,08-Jan-25,CCM,Z7,130
199548,07-Jan-25,LRF,L4,117
199548,08-Jan-25,CCM,X5,113
199548,08-Jan-25,CCM,Z7,115
199548,08-Jan-25,CCM,Y6,119
199548,09-Jan-25,Sequence,X5,112
199548,09-Jan-25,Sequence,Z5,110
199548,09-Jan-25,Sequence,Y5,114
199549,07-Jan-25,LRF,L4,72
199549,07-Jan-25,LRF,L5,79
199549,08-Jan-25,CCM,X5,85
199549,08-Jan-25,CCM,Y6,84
199549,08-Jan-25,CCM,Z7,84
199550,07-Jan-25,LRF,L4,88
199550,08-Jan-25,CCM,X5,86
199550,08-Jan-25,CCM,Y6,88
199550,08-Jan-25,CCM,Z7,84
199551,07-Jan-25,LRF,L4,62
199551,07-Jan-25,LRF,L5,63
199551,08-Jan-25,CCM,X5,64
199551,08-Jan-25,CCM,Y6,64
199551,08-Jan-25,CCM,Z7,70
199552,07-Jan-25,LRF,L4,85
199552,08-Jan-25,CCM,X3,93
199552,08-Jan-25,CCM,Y4,97
199552,08-Jan-25,CCM,Z5,86
199553,07-Jan-25,LRF,L4,63
199553,07-Jan-25,LRF,L5,63
199553,08-Jan-25,CCM,X5,76
199553,08-Jan-25,CCM,Y6,74
199553,08-Jan-25,Sequence,Z7R,69
199554,07-Jan-25,LRF,L4,62
199554,08-Jan-25,CCM,X5,75
199554,08-Jan-25,CCM,Y6,73
199554,08-Jan-25,CCM,Z7,74
199555,07-Jan-25,LRF,L4,73
199555,07-Jan-25,LRF,L5,65
199555,08-Jan-25,CCM,X3,88
199555,08-Jan-25,CCM,Y4,88
199555,08-Jan-25,CCM,Z5,90
199556,07-Jan-25,LRF,L4,59
199556,07-Jan-25,LRF,L5,67
199556,08-Jan-25,CCM,X5,87
199556,08-Jan-25,CCM,Y6,82
199556,08-Jan-25,CCM,Z7,86
199557,07-Jan-25,LRF,L4,101
199557,07-Jan-25,LRF,L5,136
199557,08-Jan-25,LRF,L6,138
199557,08-Jan-25,CCM,X3,131
199557,08-Jan-25,CCM,Y4,122
199557,08-Jan-25,CCM,Z5,129
199558,08-Jan-25,LRF,L4,74
199558,08-Jan-25,CCM,X5,91
199558,08-Jan-25,CCM,Y6,88
199558,08-Jan-25,CCM,Z7,82
199559,08-Jan-25,LRF,L4,68
199559,08-Jan-25,CCM,X5,82
199559,08-Jan-25,CCM,Z7,81
199559,08-Jan-25,CCM,Y6,84
199560,08-Jan-25,LRF,L4,59
199560,08-Jan-25,LRF,L5,59
199560,08-Jan-25,CCM,X5,75
199560,08-Jan-25,CCM,Z7,76
199560,08-Jan-25,CCM,Y6,74
199561,08-Jan-25,LRF,L4,58
199561,08-Jan-25,LRF,L5,60
199561,08-Jan-25,CCM,Z7,83
199561,08-Jan-25,CCM,X5,80
199561,08-Jan-25,CCM,Y6,81
199562,08-Jan-25,LRF,L4,67
199562,08-Jan-25,LRF,L5,72
199562,08-Jan-25,CCM,X5,88
199562,08-Jan-25,CCM,Z7,90
199562,08-Jan-25,CCM,Y6,95
199563,08-Jan-25,LRF,L4,65
199563,08-Jan-25,CCM,X5,92
199563,08-Jan-25,CCM,Y6,88
199563,08-Jan-25,CCM,Z7,88
199564,08-Jan-25,LRF,L4,48
199564,08-Jan-25,LRF,L5,65
199564,08-Jan-25,CCM,X5,79
